,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
223,2024-05-15,171.36942285408577,155.40429814137727,194.0535330474865,171.36942285408577,171.36942285408577,3.9235934489586413,3.9235934489586413,3.9235934489586413,3.9235934489586413,3.9235934489586413,3.9235934489586413,0.0,0.0,0.0,175.2930163030444
224,2024-05-16,171.43460094587047,154.79131672500176,191.17924709869087,171.43460094587047,171.43460094587047,2.1785020939142803,2.1785020939142803,2.1785020939142803,2.1785020939142803,2.1785020939142803,2.1785020939142803,0.0,0.0,0.0,173.61310303978476
225,2024-05-17,171.49977903765517,155.14001344350385,194.34025617700732,171.49977903765517,171.49977903765517,1.3977912899941354,1.3977912899941354,1.3977912899941354,1.3977912899941354,1.3977912899941354,1.3977912899941354,0.0,0.0,0.0,172.8975703276493
226,2024-05-20,171.69531331300928,156.13869461333294,192.182645887504,171.69531331300928,171.69531331300928,2.5960040533707525,2.5960040533707525,2.5960040533707525,2.5960040533707525,2.5960040533707525,2.5960040533707525,0.0,0.0,0.0,174.29131736638004
227,2024-05-21,171.76049140479395,156.87730264459418,194.4206516515951,171.76049140479395,171.76049140479395,4.089296831277049,4.089296831277049,4.089296831277049,4.089296831277049,4.089296831277049,4.089296831277049,0.0,0.0,0.0,175.849788236071
228,2024-05-22,171.82566949657868,157.4824660209977,195.73888322510078,171.82566949657868,171.82566949657868,3.9235934489631408,3.9235934489631408,3.9235934489631408,3.9235934489631408,3.9235934489631408,3.9235934489631408,0.0,0.0,0.0,175.74926294554183
229,2024-05-23,171.89084758836339,154.66556005317747,192.74134980795196,171.89084758836339,171.89084758836339,2.1785020939119297,2.1785020939119297,2.1785020939119297,2.1785020939119297,2.1785020939119297,2.1785020939119297,0.0,0.0,0.0,174.06934968227532
230,2024-05-24,171.9560256801481,154.36585827886304,192.27167252916465,171.9560256801481,171.9560256801481,1.3977912899814522,1.3977912899814522,1.3977912899814522,1.3977912899814522,1.3977912899814522,1.3977912899814522,0.0,0.0,0.0,173.35381697012954
231,2024-05-28,172.21673804728687,158.32862258678915,195.0113572124777,172.21673804728687,172.21673804728687,4.089296831278688,4.089296831278688,4.089296831278688,4.089296831278688,4.089296831278688,4.089296831278688,0.0,0.0,0.0,176.30603487856555
232,2024-05-29,172.28191613907157,157.4318733502357,194.82598261230973,172.28191613907157,172.28191613907157,3.9235934489623046,3.9235934489623046,3.9235934489623046,3.9235934489623046,3.9235934489623046,3.9235934489623046,0.0,0.0,0.0,176.20550958803386
233,2024-05-30,172.3470942308563,155.27044832637722,193.17025721683103,172.3470942308563,172.3470942308563,2.178502093913319,2.178502093913319,2.178502093913319,2.178502093913319,2.178502093913319,2.178502093913319,0.0,0.0,0.0,174.52559632476962
234,2024-05-31,172.412272322641,154.58508956827487,193.78644705523232,172.412272322641,172.412272322641,1.3977912899818001,1.3977912899818001,1.3977912899818001,1.3977912899818001,1.3977912899818001,1.3977912899818001,0.0,0.0,0.0,173.8100636126228
235,2024-06-03,172.6078065979951,155.1842840918446,194.49998301866214,172.6078065979951,172.6078065979951,2.5960040533469377,2.5960040533469377,2.5960040533469377,2.5960040533469377,2.5960040533469377,2.5960040533469377,0.0,0.0,0.0,175.20381065134205
236,2024-06-04,172.67298468977978,158.3593272102662,196.54138594293386,172.67298468977978,172.67298468977978,4.0892968312736535,4.0892968312736535,4.0892968312736535,4.0892968312736535,4.0892968312736535,4.0892968312736535,0.0,0.0,0.0,176.76228152105344
237,2024-06-05,172.7381627815645,157.46879932832175,195.5565142283313,172.7381627815645,172.7381627815645,3.9235934489610202,3.9235934489610202,3.9235934489610202,3.9235934489610202,3.9235934489610202,3.9235934489610202,0.0,0.0,0.0,176.66175623052553
238,2024-06-06,172.8033408733492,154.6172779881461,194.39326019052967,172.8033408733492,172.8033408733492,2.1785020939147075,2.1785020939147075,2.1785020939147075,2.1785020939147075,2.1785020939147075,2.1785020939147075,0.0,0.0,0.0,174.98184296726393
239,2024-06-07,172.8685189651339,154.94962050667078,193.75979634019876,172.8685189651339,172.8685189651339,1.3977912900014304,1.3977912900014304,1.3977912900014304,1.3977912900014304,1.3977912900014304,1.3977912900014304,0.0,0.0,0.0,174.26631025513532
240,2024-06-10,173.06405324048802,156.19810856568864,195.98912083717195,173.06405324048802,173.06405324048802,2.5960040533541786,2.5960040533541786,2.5960040533541786,2.5960040533541786,2.5960040533541786,2.5960040533541786,0.0,0.0,0.0,175.66005729384221
241,2024-06-11,173.1292313322727,156.9974772213487,195.62580128424992,173.1292313322727,173.1292313322727,4.089296831275293,4.089296831275293,4.089296831275293,4.089296831275293,4.089296831275293,4.089296831275293,0.0,0.0,0.0,177.218528163548
242,2024-06-12,173.19440942405743,156.79720389215296,195.10659659255813,173.19440942405743,173.19440942405743,3.9235934489655184,3.9235934489655184,3.9235934489655184,3.9235934489655184,3.9235934489655184,3.9235934489655184,0.0,0.0,0.0,177.11800287302293
243,2024-06-13,173.25958751584213,156.07257859959506,195.79948641876774,173.25958751584213,173.25958751584213,2.178502093916096,2.178502093916096,2.178502093916096,2.178502093916096,2.178502093916096,2.178502093916096,0.0,0.0,0.0,175.43808960975824
244,2024-06-14,173.3247656076268,155.98865209375595,194.0259111573697,173.3247656076268,173.3247656076268,1.3977912900017788,1.3977912900017788,1.3977912900017788,1.3977912900017788,1.3977912900017788,1.3977912900017788,0.0,0.0,0.0,174.72255689762858
245,2024-06-17,173.52029988298094,157.27849497910466,195.69009532791083,173.52029988298094,173.52029988298094,2.59600405336142,2.59600405336142,2.59600405336142,2.59600405336142,2.59600405336142,2.59600405336142,0.0,0.0,0.0,176.11630393634235
246,2024-06-18,173.5854779747656,159.57710964071057,196.20402557732652,173.5854779747656,173.5854779747656,4.089296831278762,4.089296831278762,4.089296831278762,4.089296831278762,4.089296831278762,4.089296831278762,0.0,0.0,0.0,177.67477480604438
247,2024-06-20,173.71583415833504,157.50191172713747,194.90785543119492,173.71583415833504,173.71583415833504,2.1785020939137447,2.1785020939137447,2.1785020939137447,2.1785020939137447,2.1785020939137447,2.1785020939137447,0.0,0.0,0.0,175.8943362522488
248,2024-06-21,173.78101225011972,156.34791074582125,193.0988805682802,173.78101225011972,173.78101225011972,1.3977912899956113,1.3977912899956113,1.3977912899956113,1.3977912899956113,1.3977912899956113,1.3977912899956113,0.0,0.0,0.0,175.17880354011533
249,2024-06-24,173.97654652547382,159.44635565985672,195.4282341255848,173.97654652547382,173.97654652547382,2.5960040533686612,2.5960040533686612,2.5960040533686612,2.5960040533686612,2.5960040533686612,2.5960040533686612,0.0,0.0,0.0,176.57255057884248
250,2024-06-25,174.04172461725852,161.15316830329002,195.72602353424273,174.04172461725852,174.04172461725852,4.089296831280401,4.089296831280401,4.089296831280401,4.089296831280401,4.089296831280401,4.089296831280401,0.0,0.0,0.0,178.13102144853892
251,2024-06-26,174.10690270904323,158.26568174775673,197.52003575810568,174.10690270904323,174.10690270904323,3.9235934489636217,3.9235934489636217,3.9235934489636217,3.9235934489636217,3.9235934489636217,3.9235934489636217,0.0,0.0,0.0,178.03049615800686
252,2024-06-27,174.17208080082796,157.14259143517606,195.5677053196714,174.17208080082796,174.17208080082796,2.1785020939188744,2.1785020939188744,2.1785020939188744,2.1785020939188744,2.1785020939188744,2.1785020939188744,0.0,0.0,0.0,176.35058289474682
253,2024-06-28,174.23725889261263,155.7404795416376,196.1111078997311,174.23725889261263,174.23725889261263,1.3977912899894447,1.3977912899894447,1.3977912899894447,1.3977912899894447,1.3977912899894447,1.3977912899894447,0.0,0.0,0.0,175.63505018260207
254,2024-06-29,174.30243698439733,147.09708453095567,186.2605158344069,174.30243698439733,174.30247162008328,-7.092594833026054,-7.092594833026054,-7.092594833026054,-7.092594833026054,-7.092594833026054,-7.092594833026054,0.0,0.0,0.0,167.20984215137128
255,2024-06-30,174.36761507618206,148.0828588560211,186.26286110188954,174.36314453670306,174.38449582878425,-7.092592884486148,-7.092592884486148,-7.092592884486148,-7.092592884486148,-7.092592884486148,-7.092592884486148,0.0,0.0,0.0,167.2750221916959
256,2024-07-01,174.43279316796674,158.41374953238076,195.74430055510294,174.4158769169075,174.4641205525649,2.596004053369665,2.596004053369665,2.596004053369665,2.596004053369665,2.596004053369665,2.596004053369665,0.0,0.0,0.0,177.0287972213364
257,2024-07-02,174.49797125975144,160.08804761510748,196.694153314355,174.45824872757566,174.55083742216104,4.089296831278703,4.089296831278703,4.089296831278703,4.089296831278703,4.089296831278703,4.089296831278703,0.0,0.0,0.0,178.58726809103015
258,2024-07-03,174.56314935153617,159.2403569205406,198.81367239150643,174.49660463355937,174.642734365053,3.9235934489627855,3.9235934489627855,3.9235934489627855,3.9235934489627855,3.9235934489627855,3.9235934489627855,0.0,0.0,0.0,178.48674280049894
259,2024-07-04,174.62832744332087,157.91679222904529,194.94834540351098,174.53757333141505,174.75254932495992,2.1785020939135626,2.1785020939135626,2.1785020939135626,2.1785020939135626,2.1785020939135626,2.1785020939135626,0.0,0.0,0.0,176.80682953723442
260,2024-07-05,174.69350553510554,157.0889183592325,196.01775682845175,174.5748590184764,174.84930436450568,1.3977912899832765,1.3977912899832765,1.3977912899832765,1.3977912899832765,1.3977912899832765,1.3977912899832765,0.0,0.0,0.0,176.09129682508882
261,2024-07-06,174.75868362689025,150.57150217095798,185.8641791987133,174.61565400213414,174.94908119007485,-7.092594833036638,-7.092594833036638,-7.092594833036638,-7.092594833036638,-7.092594833036638,-7.092594833036638,0.0,0.0,0.0,167.66608879385362
262,2024-07-07,174.82386171867498,149.20233039346692,186.64746918392774,174.6362195152391,175.06644855983237,-7.092592884475368,-7.092592884475368,-7.092592884475368,-7.092592884475368,-7.092592884475368,-7.092592884475368,0.0,0.0,0.0,167.7312688341996
263,2024-07-08,174.88903981045965,157.3379321755831,195.57856081180338,174.6753904508958,175.16538951932492,2.5960040533831434,2.5960040533831434,2.5960040533831434,2.5960040533831434,2.5960040533831434,2.5960040533831434,0.0,0.0,0.0,177.4850438638428
264,2024-07-09,174.95421790224435,157.94004238260783,197.61879955672202,174.69897727432482,175.28071257867515,4.089296831278836,4.089296831278836,4.089296831278836,4.089296831278836,4.089296831278836,4.089296831278836,0.0,0.0,0.0,179.04351473352318
265,2024-07-10,175.01939599402905,160.73000813500016,197.88123363701135,174.72472361557305,175.40223947354113,3.9235934489615008,3.9235934489615008,3.9235934489615008,3.9235934489615008,3.9235934489615008,3.9235934489615008,0.0,0.0,0.0,178.94298944299055
266,2024-07-11,175.08457408581376,159.48600442718623,197.2875770048545,174.7425537686643,175.51454716032336,2.1785020939149513,2.1785020939149513,2.1785020939149513,2.1785020939149513,2.1785020939149513,2.1785020939149513,0.0,0.0,0.0,177.2630761797287
267,2024-07-12,175.14975217759846,155.71568234980236,194.24508679729786,174.75850688707087,175.6407472406437,1.397791289983625,1.397791289983625,1.397791289983625,1.397791289983625,1.397791289983625,1.397791289983625,0.0,0.0,0.0,176.54754346758207
268,2024-07-13,175.21493026938316,148.5398320124546,187.51857058802256,174.7673080964811,175.76888680262383,-7.092594833039221,-7.092594833039221,-7.092594833039221,-7.092594833039221,-7.092594833039221,-7.092594833039221,0.0,0.0,0.0,168.12233543634395
269,2024-07-14,175.2801083611679,148.0484382209933,187.6808745524357,174.77978440697035,175.8846127106748,-7.092592884464587,-7.092592884464587,-7.092592884464587,-7.092592884464587,-7.092592884464587,-7.092592884464587,0.0,0.0,0.0,168.1875154767033
270,2024-07-15,175.34528645295256,158.87411306817197,196.74843624782824,174.7947471771987,176.00557688684222,2.5960040533520874,2.5960040533520874,2.5960040533520874,2.5960040533520874,2.5960040533520874,2.5960040533520874,0.0,0.0,0.0,177.94129050630465
271,2024-07-16,175.41046454473727,158.9463787854971,198.00117951169526,174.81400720025124,176.1346843492973,4.089296831277139,4.089296831277139,4.089296831277139,4.089296831277139,4.089296831277139,4.089296831277139,0.0,0.0,0.0,179.49976137601442
272,2024-07-17,175.475642636522,160.8280820805795,199.35804318149545,174.7977031279667,176.2689209696707,3.9235934489606654,3.9235934489606654,3.9235934489606654,3.9235934489606654,3.9235934489606654,3.9235934489606654,0.0,0.0,0.0,179.39923608548267
273,2024-07-18,175.54082072830667,158.87305621624742,197.89628723455522,174.80237628352046,176.39527771180258,2.1785020939126003,2.1785020939126003,2.1785020939126003,2.1785020939126003,2.1785020939126003,2.1785020939126003,0.0,0.0,0.0,177.71932282221928
274,2024-07-19,175.60599882009137,158.6568004246872,196.06148955154515,174.7962816832183,176.53734806610257,1.3977912899709415,1.3977912899709415,1.3977912899709415,1.3977912899709415,1.3977912899709415,1.3977912899709415,0.0,0.0,0.0,177.0037901100623
275,2024-07-20,175.67117691187607,148.6327306401284,187.25833234818757,174.78796815295757,176.6743623221958,-7.092594833017549,-7.092594833017549,-7.092594833017549,-7.092594833017549,-7.092594833017549,-7.092594833017549,0.0,0.0,0.0,168.57858207885852
276,2024-07-21,175.7363550036608,148.7752804622056,187.35947119467087,174.80998940479475,176.81571509173327,-7.09259288446961,-7.09259288446961,-7.09259288446961,-7.09259288446961,-7.09259288446961,-7.09259288446961,0.0,0.0,0.0,168.6437621191912
277,2024-07-22,175.80153309544548,159.316079073054,198.64379299145122,174.81593315917223,176.95752862394627,2.596004053359328,2.596004053359328,2.596004053359328,2.596004053359328,2.596004053359328,2.596004053359328,0.0,0.0,0.0,178.39753714880482
278,2024-07-23,175.86671118723018,159.9905322003153,197.5211112291043,174.84030526588361,177.1147964406055,4.089296831278777,4.089296831278777,4.089296831278777,4.089296831278777,4.089296831278777,4.089296831278777,0.0,0.0,0.0,179.95600801850895
279,2024-07-24,175.93188927901488,160.97177699277307,199.0780101672239,174.84761589237925,177.2515245704207,3.9235934489596045,3.9235934489596045,3.9235934489596045,3.9235934489596045,3.9235934489596045,3.9235934489596045,0.0,0.0,0.0,179.85548272797448
280,2024-07-25,175.99706737079958,158.1069347855303,197.70172553489772,174.83523686866928,177.40626070241595,2.178502093910249,2.178502093910249,2.178502093910249,2.178502093910249,2.178502093910249,2.178502093910249,0.0,0.0,0.0,178.17556946470984
281,2024-07-26,176.0622454625843,159.75397673008084,196.3899891498936,174.81769605597245,177.56441695604656,1.3977912899970883,1.3977912899970883,1.3977912899970883,1.3977912899970883,1.3977912899970883,1.3977912899970883,0.0,0.0,0.0,177.46003675258137
